station_id,event_id,start_date,end_date,duration,severity,intensity,peak_SSI,severity_hm3
9018,86,2007-06-24,2007-06-28,5,2.9991,0.5998,-2.127,0.1436
9018,87,2008-01-09,2008-02-12,35,3.1578,0.0902,-1.772,0.3218
9018,88,2008-02-28,2008-03-07,9,2.7323,0.3036,-1.6694,0.1594
9018,89,2008-03-20,2008-03-26,7,4.8906,0.6987,-2.2391,0.2477
9018,90,2009-03-01,2009-03-11,11,5.0904,0.4628,-2.6298,0.2245
9018,91,2009-03-29,2009-04-14,17,10.4362,0.6139,-3.0042,0.5297
9018,92,2009-06-20,2009-07-27,38,17.3473,0.4565,-4.084,0.6761
9018,93,2010-01-23,2010-03-08,45,33.052,0.7345,-2.8811,1.8038
9018,94,2010-05-06,2010-05-18,13,3.3759,0.2597,-2.1904,0.626
9018,95,2010-12-19,2011-01-01,14,0.32,0.0229,-1.4112,0.0488
9018,96,2011-03-04,2011-03-29,26,2.2732,0.0874,-1.6342,0.0657
9018,97,2011-04-17,2011-06-09,54,17.4859,0.3238,-2.1821,2.8701
9018,98,2011-10-14,2011-10-19,6,0.0891,0.0148,-1.3218,0.0089
9018,99,2012-03-27,2012-05-03,38,8.125,0.2138,-2.0433,0.7519
9018,100,2012-05-30,2012-06-25,27,2.5234,0.0935,-1.6363,0.1697
9018,101,2012-12-21,2013-01-13,24,7.3609,0.3067,-1.865,0.6815
9018,102,2013-02-24,2013-03-04,9,0.7518,0.0835,-1.6821,0.0576
9018,103,2013-03-19,2013-03-23,5,2.2074,0.4415,-1.9146,0.1105
9018,104,2015-05-16,2015-06-09,25,8.1879,0.3275,-2.1818,1.3152
9018,105,2016-03-08,2016-03-17,10,0.1695,0.017,-1.3822,0.0016
9018,106,2017-03-24,2017-04-07,15,1.215,0.081,-1.6192,0.0327
9018,107,2017-04-27,2017-05-10,14,5.9453,0.4247,-2.2386,0.8517
9018,108,2017-06-02,2017-06-08,7,0.7636,0.1091,-1.5675,0.0573
9018,109,2017-06-22,2017-06-27,6,0.5139,0.0857,-1.5335,0.0065
9018,110,2019-03-14,2019-05-07,55,14.5502,0.2645,-2.4007,1.0919
9018,111,2019-05-30,2019-07-04,36,2.5845,0.0718,-1.6832,0.2799
9018,112,2020-01-03,2020-01-20,18,2.5505,0.1417,-1.6042,0.3503
9018,113,2020-02-08,2020-03-01,23,0.9957,0.0433,-1.5214,0.1458
9018,114,2020-03-28,2020-04-05,9,2.5891,0.2877,-1.8812,0.1089
9018,115,2020-06-16,2020-07-04,19,2.1187,0.1115,-1.593,0.0608
9018,116,2020-12-20,2020-12-31,12,0.5646,0.047,-1.7087,0.0613
9020,1,1966-09-10,1966-10-03,24,19.8696,0.8279,-2.572,0.1342
9020,2,1967-04-26,1967-04-30,5,1.4561,0.2912,-1.7793,0.1934
9020,3,1967-10-16,1967-10-31,16,2.0174,0.1261,-1.6815,0.0584
9020,4,1968-09-23,1968-10-31,39,18.6886,0.4792,-2.2342,0.431
9020,5,1970-03-01,1970-03-18,18,17.9954,0.9997,-2.7963,0.5187
9020,6,1970-04-05,1970-04-13,9,1.7339,0.1927,-1.5811,0.1078
9020,7,1971-04-01,1971-04-06,6,1.6121,0.2687,-1.7192,0.0783
9020,8,1971-09-11,1971-09-18,8,0.372,0.0465,-1.3549,0.0062
9020,9,1973-02-24,1973-04-27,63,38.0874,0.6046,-2.8049,2.1952
9020,10,1973-07-29,1973-08-09,12,10.9925,0.916,-2.9774,0.0842
9020,11,1973-11-23,1973-12-19,27,20.1741,0.7472,-2.7414,0.4041
9020,12,1975-03-17,1975-04-13,28,5.519,0.1971,-1.7209,0.2415
9020,13,1976-04-17,1976-04-24,8,0.5978,0.0747,-1.6221,0.0666
9020,14,1976-12-13,1976-12-17,5,1.6806,0.3361,-1.7011,0.0325
9020,15,1977-04-11,1977-04-22,12,0.4074,0.0339,-1.4233,0.0495
9020,16,1977-09-23,1977-10-06,14,4.13,0.295,-1.9183,0.0386
9020,17,1978-10-26,1978-12-01,37,32.1516,0.869,-2.7334,1.087
9020,18,1980-04-26,1980-05-02,7,3.2477,0.464,-1.9777,0.4323
9020,19,1981-11-08,1981-12-11,34,9.4748,0.2787,-2.7037,0.2175
9020,20,1983-04-25,1983-04-30,6,0.6767,0.1128,-1.6559,0.0906
9020,21,1983-05-24,1983-05-28,5,1.8847,0.3769,-1.8423,0.3802
9020,22,1984-05-13,1984-05-29,17,4.3854,0.258,-2.0861,0.8103
9020,23,1985-03-10,1985-04-01,23,9.1132,0.3962,-1.8883,0.3955
9020,24,1985-05-12,1985-05-19,8,0.7867,0.0983,-1.5907,0.1564
9020,25,1985-09-27,1985-11-11,46,14.9917,0.3259,-2.0785,0.3672
9020,26,1985-11-27,1986-01-14,49,7.0064,0.143,-1.6118,0.1729
9020,27,1986-02-11,1986-02-15,5,3.6263,0.7253,-2.8962,0.0817
9020,28,1986-07-18,1986-08-19,33,3.373,0.1022,-1.7632,0.0268
9020,29,1986-12-03,1986-12-25,23,7.6397,0.3322,-1.8646,0.1744
9020,30,1987-03-21,1987-03-29,9,2.0297,0.2255,-1.6362,0.0674
9020,31,1988-09-04,1988-09-16,13,2.0684,0.1591,-1.4696,0.027
9020,32,1989-08-29,1989-09-19,22,3.0716,0.1396,-1.7579,0.0307
9020,33,1990-04-04,1990-04-26,23,9.227,0.4012,-2.0564,0.776
9020,34,1991-02-22,1991-03-04,11,0.0883,0.008,-1.3369,0.0074
9020,35,1991-04-26,1991-05-20,25,9.6422,0.3857,-2.2562,1.5889
9020,36,1992-03-26,1992-04-17,23,10.5832,0.4601,-1.984,0.6265
9020,37,1993-03-10,1993-04-27,49,8.9898,0.1835,-1.8756,0.5764
9020,38,1993-07-28,1993-09-22,57,18.5323,0.3251,-2.0966,0.1661
9020,39,1994-04-11,1994-04-21,11,0.8484,0.0771,-1.5186,0.1044
9020,40,1994-08-08,1994-08-30,23,0.8906,0.0387,-1.4845,0.0062
9020,41,1995-03-16,1995-04-01,17,1.3972,0.0822,-1.7866,0.0621
9020,42,1995-04-13,1995-05-02,20,23.1216,1.1561,-3.1609,1.898
9020,43,1995-05-22,1995-06-07,17,5.1777,0.3046,-1.7919,1.0351
9020,44,1995-11-06,1995-12-02,27,2.712,0.1004,-1.9681,0.1189
9020,45,1997-04-22,1997-04-26,5,1.4637,0.2927,-1.8121,0.1594
9020,46,1997-11-01,1997-11-05,5,0.1506,0.0301,-1.3823,0.0057
9020,47,1998-01-27,1998-02-14,19,5.2584,0.2768,-1.7808,0.149
9020,48,1998-05-24,1998-07-31,69,13.5586,0.1965,-2.1189,0.9457
9020,49,1998-09-02,1998-09-10,9,0.9498,0.1055,-1.6993,0.0102
9020,50,1998-11-21,1998-12-30,40,7.6773,0.1919,-2.2288,0.2113
9020,51,1999-02-10,1999-02-25,16,1.4094,0.0881,-1.6186,0.0379
9020,52,1999-07-09,1999-07-15,7,0.9403,0.1343,-1.5392,0.0594
9020,53,1999-08-15,1999-08-26,12,1.8983,0.1582,-1.5619,0.0202
9020,54,2000-01-05,2000-02-10,37,17.2546,0.4663,-2.2151,0.4423
9020,55,2000-11-11,2000-11-22,12,0.9393,0.0783,-1.5297,0.048
9020,56,2001-06-20,2001-07-14,25,2.325,0.093,-1.7172,0.1831
9020,57,2001-07-26,2001-08-13,19,1.5174,0.0799,-1.4774,0.0
9020,58,2001-09-18,2001-10-19,32,4.6136,0.1442,-1.7577,0.0529
9020,59,2001-11-01,2002-03-12,132,82.8695,0.6278,-3.2472,1.8497
9020,60,2003-07-19,2003-08-14,27,4.0101,0.1485,-1.6577,0.0539
9020,61,2004-10-02,2004-10-19,18,5.4079,0.3004,-1.8284,0.1069
9020,62,2004-12-03,2005-01-24,53,27.9596,0.5275,-2.51,0.5821
9020,63,2005-02-07,2005-03-14,36,14.3803,0.3995,-2.2634,0.439
9020,64,2005-07-15,2005-08-19,36,2.5584,0.0711,-1.5053,0.0227
9020,65,2005-11-01,2005-11-12,12,5.4775,0.4565,-2.1973,0.2157
9020,66,2005-12-29,2006-01-04,7,0.506,0.0723,-1.3657,0.0016
9020,67,2006-05-25,2006-08-08,76,29.9924,0.3946,-2.4706,4.052
9020,68,2007-05-30,2007-08-06,69,20.786,0.3012,-2.3034,1.5828
9020,69,2007-09-07,2007-10-03,27,19.7329,0.7308,-2.8812,0.1136
9020,70,2007-11-15,2007-11-19,5,0.7046,0.1409,-1.6153,0.034
9020,71,2007-12-01,2007-12-07,7,0.1684,0.0241,-1.3916,0.0149
9020,72,2007-12-22,2008-01-17,27,5.7481,0.2129,-1.893,0.1187
9020,73,2008-02-01,2008-03-05,34,5.5741,0.1639,-1.8399,0.1627
9020,74,2009-10-10,2009-10-17,8,1.0854,0.1357,-1.5846,0.0258
9020,75,2009-12-16,2009-12-21,6,2.5874,0.4312,-1.9573,0.0482
9020,76,2010-02-12,2010-02-25,14,2.2631,0.1617,-1.6363,0.0612
9020,77,2011-01-02,2011-03-09,67,8.9034,0.1329,-1.7146,0.2991
9020,78,2011-05-18,2011-06-03,17,7.3014,0.4295,-2.0987,1.4412
9020,79,2011-09-04,2011-11-02,60,28.1188,0.4686,-2.3816,0.4583
9020,80,2011-12-15,2011-12-19,5,0.8667,0.1733,-1.5459,0.0144
9020,81,2012-01-21,2012-02-24,35,8.4731,0.2421,-2.7727,0.2269
9020,82,2012-07-11,2012-09-28,80,30.9243,0.3866,-2.0364,0.3557
9020,83,2012-10-13,2012-10-18,6,1.0911,0.1819,-1.6313,0.0168
9020,84,2013-10-23,2013-11-04,13,2.8331,0.2179,-1.6843,0.1178
9020,85,2015-05-24,2015-05-28,5,0.9116,0.1823,-1.6152,0.2013
9020,86,2016-03-15,2016-03-30,16,5.6336,0.3521,-2.1184,0.2295
9020,87,2016-07-31,2016-09-13,45,27.504,0.6112,-2.527,0.2249
9020,88,2016-10-04,2016-10-12,9,1.2395,0.1377,-1.8865,0.0224
9020,89,2016-12-24,2017-02-06,45,24.7652,0.5503,-2.6586,0.551
9020,90,2017-07-08,2017-09-14,69,25.9131,0.3756,-2.4417,0.3005
9020,91,2017-11-09,2017-11-13,5,8.6026,1.7205,-3.4687,0.2459
9020,92,2017-12-04,2017-12-28,25,6.6996,0.268,-1.9061,0.1481
9020,93,2019-08-06,2019-08-19,14,4.9234,0.3517,-2.064,0.0435
9020,94,2019-09-26,2019-10-14,19,13.9619,0.7348,-2.2669,0.1646
9020,95,2020-08-06,2020-08-21,16,3.2324,0.202,-1.6977,0.031
9021,1,1962-02-15,1962-02-22,8,0.8525,0.1066,-1.4521,0.0034
9021,2,1962-03-06,1962-03-25,20,5.3661,0.2683,-1.845,0.2503
9021,3,1962-08-26,1962-09-25,31,9.6715,0.312,-1.9404,0.1418
9021,4,1963-02-12,1963-03-05,22,3.2616,0.1483,-1.7231,0.1017
9021,5,1964-12-20,1965-02-22,65,19.1589,0.2948,-1.7934,0.4908
9021,6,1966-09-22,1966-09-26,5,0.6812,0.1362,-1.6116,0.0071
9021,7,1968-11-01,1968-11-28,28,13.0944,0.4677,-2.8011,0.5202
9021,8,1969-03-28,1969-04-01,5,1.4182,0.2836,-1.802,0.1089
9021,9,1970-09-02,1970-09-09,8,1.7249,0.2156,-1.8742,0.0225
9021,10,1971-09-14,1971-09-18,5,0.2965,0.0593,-1.3903,0.0163
9021,11,1971-11-02,1971-11-20,19,3.6058,0.1898,-1.9141,0.1611
9021,12,1972-04-20,1972-04-29,10,2.1701,0.217,-1.6936,0.2137
9021,13,1972-12-19,1973-01-16,29,12.6337,0.4356,-2.289,0.394
9021,14,1973-02-22,1973-03-16,23,11.5669,0.5029,-3.3961,0.4338
9021,15,1973-03-31,1973-07-19,111,40.5657,0.3655,-3.2166,3.4753
9021,16,1973-08-29,1973-09-17,20,3.4682,0.1734,-2.545,0.038
9021,17,1973-11-13,1973-12-16,34,8.7929,0.2586,-4.2385,0.3443
9021,18,1974-01-02,1974-01-07,6,2.1539,0.359,-2.0839,0.068
9021,19,1974-01-23,1974-02-05,14,5.1907,0.3708,-2.8349,0.1178
9021,20,1974-02-22,1974-03-12,19,6.5253,0.3434,-2.493,0.2268
9021,21,1974-04-19,1974-05-09,21,1.9007,0.0905,-1.7356,0.1754
9021,22,1974-07-04,1974-07-11,8,1.3587,0.1698,-1.6304,0.0896
9021,23,1974-12-20,1975-01-03,15,4.8294,0.322,-2.0584,0.1717
9021,24,1975-02-23,1975-02-28,6,3.0323,0.5054,-2.0668,0.1052
9021,25,1975-05-02,1975-05-28,27,6.6665,0.2469,-2.0178,0.7528
9021,26,1975-07-12,1975-07-18,7,4.1542,0.5935,-2.2128,0.1717
9021,27,1975-10-29,1975-11-11,14,6.1799,0.4414,-2.9014,0.2113
9021,28,1976-04-14,1976-05-02,19,3.0101,0.1584,-1.9402,0.253
9021,29,1976-06-04,1976-06-18,15,9.6914,0.6461,-2.343,1.224
9021,30,1976-11-25,1976-12-19,25,6.2881,0.2515,-2.0799,0.2748
9021,31,1977-09-04,1977-10-01,28,10.5762,0.3777,-2.7589,0.1562
9021,32,1978-08-09,1978-08-28,20,10.4533,0.5227,-2.3765,0.1278
9021,33,1978-09-14,1978-10-14,31,12.0153,0.3876,-2.7589,0.2206
9021,34,1978-10-31,1978-12-01,32,17.7615,0.555,-2.2086,0.7433
9021,35,1980-04-25,1980-05-03,9,1.9541,0.2171,-1.6871,0.1846
9021,36,1983-09-28,1983-10-07,10,2.6638,0.2664,-2.0522,0.0524
9021,37,1983-10-23,1983-10-28,6,0.6552,0.1092,-1.4501,0.0194
9021,38,1984-04-02,1984-04-09,8,1.6242,0.203,-1.5973,0.0983
9021,39,1984-08-02,1984-08-08,7,0.4418,0.0631,-1.3992,0.0062
9021,40,1985-09-21,1985-10-03,13,2.7503,0.2116,-1.733,0.0528
9021,41,1985-10-15,1985-10-25,11,2.776,0.2524,-1.818,0.0982
9021,42,1986-02-11,1986-02-16,6,5.8324,0.9721,-3.2859,0.1706
9021,43,1986-08-24,1986-09-08,16,2.498,0.1561,-1.4742,0.0086
9021,44,1989-04-02,1989-04-09,8,1.5444,0.1931,-1.7271,0.1052
9021,45,1990-03-25,1990-05-20,57,14.4899,0.2542,-2.213,1.3023
9021,46,1992-04-09,1992-04-16,8,0.282,0.0352,-1.4102,0.0022
9021,47,1994-07-10,1994-07-19,10,0.0166,0.0017,-1.29,0.0017
9021,48,1994-08-09,1994-09-18,41,19.0762,0.4653,-3.4613,0.2413
9021,49,1995-04-15,1995-06-07,54,17.4968,0.324,-2.1002,1.9283
9021,50,1995-09-02,1995-09-11,10,0.9234,0.0923,-1.5201,0.0078
9021,51,1995-10-28,1995-11-28,32,2.6367,0.0824,-1.5604,0.1381
9021,52,1997-04-29,1997-05-03,5,0.3404,0.0681,-1.3917,0.0022
9021,53,1998-04-08,1998-08-12,127,52.5831,0.414,-2.4299,3.6201
9021,54,1999-02-07,1999-03-02,24,5.6846,0.2369,-2.1545,0.1562
9021,55,2000-01-24,2000-02-22,30,10.2226,0.3408,-1.8827,0.2825
9021,56,2000-03-20,2000-04-15,27,5.5442,0.2053,-1.7604,0.4085
9021,57,2001-06-08,2001-07-14,37,3.3435,0.0904,-1.7692,0.2809
9021,58,2001-09-07,2001-11-11,66,26.64,0.4036,-2.3702,0.7786
9021,59,2001-11-23,2002-02-07,77,44.4172,0.5768,-4.3396,1.2578
9021,60,2002-03-28,2002-04-06,10,4.2639,0.4264,-2.0342,0.324
9021,61,2003-07-26,2003-08-16,22,3.5077,0.1594,-1.7726,0.0583
9021,62,2004-09-29,2004-12-06,69,15.5229,0.225,-2.6998,0.435
9021,63,2005-01-14,2005-02-02,20,2.6657,0.1333,-1.8368,0.0574
9021,64,2005-02-25,2005-03-13,17,5.3414,0.3142,-1.8113,0.1889
9021,65,2005-07-23,2005-09-05,45,25.4816,0.5663,-3.0686,0.3704
9021,66,2005-11-01,2005-11-12,12,1.6167,0.1347,-2.2607,0.0714
9021,67,2006-05-22,2006-07-23,63,27.1193,0.4305,-2.4786,3.1331
9021,68,2006-08-05,2006-08-09,5,0.3628,0.0726,-1.4533,0.0054
9021,69,2006-12-11,2007-04-11,122,55.6011,0.4557,-2.6202,2.2745
9021,70,2007-05-24,2007-08-05,74,19.3603,0.2616,-2.0219,0.966
9021,71,2007-09-09,2007-10-04,26,1.1238,0.0432,-1.5816,0.0161
9021,72,2007-10-16,2008-04-19,187,88.5491,0.4735,-3.0425,3.13
9021,73,2008-07-22,2008-10-30,101,44.1926,0.4376,-2.7894,0.719
9021,74,2009-10-14,2009-10-19,6,0.64,0.1067,-1.4309,0.0204
9021,75,2009-12-16,2009-12-21,6,0.9862,0.1644,-1.5862,0.0501
9021,76,2010-02-10,2010-02-23,14,1.3449,0.0961,-1.6231,0.0266
9021,77,2010-03-07,2010-03-17,11,1.329,0.1208,-1.543,0.0454
9021,78,2011-01-21,2011-03-11,50,10.8048,0.2161,-1.9787,0.2832
9021,79,2011-05-01,2011-06-03,34,23.5595,0.6929,-2.9438,2.8549
9021,80,2011-10-01,2011-10-26,26,12.1454,0.4671,-2.0355,0.3218
9021,81,2012-02-04,2012-02-21,18,17.7751,0.9875,-3.1173,0.4993
9021,82,2012-03-05,2012-03-20,16,2.6169,0.1636,-1.7655,0.118
9021,83,2012-06-29,2012-08-27,60,23.4847,0.3914,-2.3334,0.7169
9021,84,2012-09-09,2012-10-18,40,3.5217,0.088,-1.819,0.0784
9021,85,2015-05-22,2015-05-29,8,2.162,0.2703,-1.7902,0.2721
9021,86,2015-07-10,2015-07-16,7,1.5284,0.2183,-1.6019,0.0867
9021,87,2015-10-26,2015-11-01,7,0.3187,0.0455,-1.4315,0.0112
9021,88,2016-03-08,2016-04-03,27,8.559,0.317,-1.9982,0.535
9021,89,2016-05-02,2016-05-08,7,1.318,0.1883,-1.6971,0.1155
9021,90,2016-07-19,2016-09-13,57,33.742,0.592,-2.3908,0.5939
9021,91,2017-01-03,2017-01-26,24,10.4063,0.4336,-2.2007,0.2687
9021,92,2017-11-30,2017-12-05,6,0.5509,0.0918,-1.4489,0.0316
9021,93,2019-03-28,2019-04-14,18,2.8381,0.1577,-1.748,0.1838
9021,94,2019-05-14,2019-05-23,10,1.2758,0.1276,-1.6399,0.1216
9021,95,2019-08-09,2019-09-08,31,10.496,0.3386,-2.165,0.1236
9021,96,2019-09-29,2019-10-18,20,2.2506,0.1125,-2.1298,0.0511
9025,1,1961-08-20,1961-09-03,15,4.1448,0.2763,-3.3815,3.0499
9025,2,1965-08-08,1965-08-15,8,0.2053,0.0257,-1.4681,0.1233
9025,3,1965-08-27,1965-09-19,24,4.0049,0.1669,-1.9035,4.5948
9025,4,1970-05-01,1970-05-07,7,2.317,0.331,-1.9927,3.7308
9025,5,1972-01-01,1972-01-13,13,12.526,0.9635,-3.6856,11.5474
9025,6,1973-03-25,1973-04-08,15,2.8112,0.1874,-1.982,4.488
9025,7,1973-04-21,1973-05-28,38,12.2436,0.3222,-2.5275,21.0522
9025,8,1973-06-30,1973-09-02,65,19.0602,0.2932,-2.9238,16.4036
9025,9,1973-09-15,1973-12-02,79,18.9569,0.24,-2.7972,16.0358
9025,10,1974-08-04,1974-08-23,20,2.124,0.1062,-1.9326,1.7531
9025,11,1975-05-05,1975-05-19,15,0.6588,0.0439,-1.6164,1.1175
9025,12,1975-08-07,1975-08-11,5,0.9406,0.1881,-1.8337,0.7246
9025,13,1976-05-07,1976-05-19,13,2.4674,0.1898,-1.9156,4.3343
9025,14,1976-06-18,1976-08-25,69,14.0056,0.203,-2.9195,11.9089
9025,15,1976-09-07,1976-09-19,13,3.664,0.2818,-2.1112,4.1921
9025,16,1977-02-07,1977-02-11,5,9.2674,1.8535,-3.7958,7.0433
9025,17,1978-08-11,1978-09-08,29,4.4905,0.1548,-2.3644,3.6731
9025,18,1978-12-31,1979-01-07,8,0.0777,0.0097,-1.3282,0.0
9025,19,1979-12-21,1979-12-25,5,1.7466,0.3493,-3.0159,1.4827
9025,20,1980-03-31,1980-05-11,42,8.5083,0.2026,-2.4234,13.8273
9025,21,1980-07-30,1980-08-26,28,7.4838,0.2673,-2.6931,5.9369
9025,22,1981-06-19,1981-06-26,8,4.6203,0.5775,-3.0146,4.9023
9025,23,1981-08-15,1981-09-06,23,1.7068,0.0742,-2.3321,1.6036
9025,24,1981-11-22,1981-12-27,36,5.8493,0.1625,-2.5437,5.6783
9025,25,1982-06-24,1982-07-29,36,5.6341,0.1565,-2.6801,5.9157
9025,26,1982-08-11,1982-08-21,11,3.664,0.3331,-2.0039,2.9896
9025,27,1983-04-06,1983-04-20,15,2.7229,0.1815,-1.7122,4.4904
9025,28,1984-01-17,1984-01-23,7,0.2676,0.0382,-1.4316,0.1382
9025,29,1984-07-01,1984-07-13,13,1.0992,0.0846,-1.6557,1.5198
9025,30,1984-08-11,1984-08-17,7,3.1405,0.4486,-2.1972,2.5929
9025,31,1985-08-31,1985-09-16,17,2.0519,0.1207,-1.9592,2.2775
9025,32,1985-11-02,1986-01-28,88,5.8851,0.0669,-1.9687,5.2126
9025,33,1986-02-10,1986-03-18,37,6.8142,0.1842,-2.8127,8.081
9025,34,1986-06-05,1986-07-06,32,7.4768,0.2337,-3.3812,13.0655
9025,35,1986-08-28,1986-09-11,15,3.9407,0.2627,-2.2189,4.1199
9025,36,1986-10-31,1986-11-17,18,14.0381,0.7799,-2.7023,9.0666
9025,37,1986-12-03,1987-01-20,49,5.4726,0.1117,-2.0417,5.074
9025,38,1987-02-05,1987-02-09,5,0.2251,0.045,-1.4815,0.2583
9025,39,1987-03-20,1987-04-20,32,21.5533,0.6735,-3.4893,27.4172
9025,40,1987-06-01,1987-07-07,37,12.5758,0.3399,-3.8871,15.848
9025,41,1990-04-21,1990-05-21,31,4.1464,0.1338,-1.782,7.2103
9025,42,1990-06-30,1990-07-23,24,0.7251,0.0302,-1.616,1.1933
9025,43,1991-06-26,1991-10-04,101,59.5549,0.5897,-3.0467,55.5834
9025,44,1991-10-16,1991-11-06,22,6.5193,0.2963,-2.5646,4.8154
9025,45,1992-04-01,1992-05-20,50,20.6968,0.4139,-2.9094,30.6584
9025,46,1993-04-06,1993-04-23,18,0.8848,0.0492,-1.6717,1.335
9025,47,1993-06-17,1993-08-02,47,3.4329,0.073,-2.1607,4.5392
9025,48,1994-07-30,1994-09-10,43,2.8692,0.0667,-1.8886,2.5748
9025,49,1995-05-20,1995-06-09,21,3.0904,0.1472,-1.9259,7.5382
9025,50,2000-03-09,2000-05-10,63,19.0677,0.3027,-2.2887,30.5122
9025,51,2000-10-03,2000-12-17,76,10.3734,0.1365,-2.0911,8.5623
9025,52,2001-11-06,2001-11-15,10,0.8231,0.0823,-1.7707,0.5871
9025,53,2001-11-30,2001-12-14,15,1.1825,0.0788,-2.095,1.0541
9025,54,2002-01-12,2002-03-28,76,7.721,0.1016,-2.0225,10.1081
9025,55,2004-10-01,2005-11-07,403,324.4918,0.8052,-2.6546,362.2615
9025,56,2005-11-23,2006-02-02,72,16.4473,0.2284,-1.7477,17.571
9025,57,2006-03-06,2006-04-05,31,3.1249,0.1008,-1.7453,4.4289
9025,58,2006-04-26,2006-05-03,8,0.816,0.102,-1.606,1.3844
9025,59,2006-05-21,2006-11-19,183,74.3039,0.406,-2.1942,87.8772
9025,60,2006-12-12,2006-12-17,6,0.6759,0.1127,-1.5201,0.6912
9025,61,2007-01-09,2007-03-31,82,27.4108,0.3343,-1.8114,35.4477
9025,62,2007-11-29,2007-12-12,14,0.4456,0.0318,-1.4638,0.2341
9025,63,2007-12-25,2008-04-03,101,18.3479,0.1817,-1.7225,22.7965
9025,64,2008-06-29,2008-07-21,23,0.8206,0.0357,-1.459,1.545
9025,65,2009-06-10,2009-07-04,25,2.92,0.1168,-1.7031,5.4876
9025,66,2009-10-26,2009-12-29,65,12.5234,0.1927,-1.729,10.1018
9025,67,2010-05-17,2010-06-03,18,1.4706,0.0817,-1.6359,3.3985
9025,68,2010-09-02,2011-01-08,129,25.6302,0.1987,-2.063,21.664
9025,69,2011-02-20,2011-03-12,21,2.8806,0.1372,-1.5916,3.3266
9025,70,2011-04-06,2011-04-21,16,3.1773,0.1986,-1.673,5.1443
9025,71,2011-05-05,2011-05-30,26,7.2253,0.2779,-2.1277,13.554
9025,72,2011-06-17,2011-07-03,17,0.8775,0.0516,-1.5781,1.6438
9025,73,2011-09-13,2012-04-03,204,42.144,0.2066,-1.8602,48.204
9025,74,2012-04-17,2012-05-12,26,3.1516,0.1212,-1.737,5.0693
9025,75,2012-10-05,2012-10-20,16,3.2371,0.2023,-1.7151,2.6659
9025,76,2012-11-02,2013-03-02,121,14.7454,0.1219,-2.0134,13.2416
9025,77,2015-05-27,2015-06-06,11,1.6909,0.1537,-1.7863,4.3389
9025,78,2016-01-03,2016-01-07,5,0.0094,0.0019,-1.2883,0.0
9025,79,2017-01-06,2017-01-30,25,1.1356,0.0454,-1.6197,0.9668
9025,80,2017-10-04,2017-10-18,15,2.04,0.136,-1.7328,1.5819
9025,81,2017-11-01,2018-02-25,117,5.4793,0.0468,-1.5964,4.735
9025,82,2020-10-06,2020-10-15,10,1.4904,0.149,-2.0178,1.0878
9027,1,1961-07-19,1961-07-24,6,1.7608,0.2935,-1.8477,9.5213
9027,2,1961-08-07,1961-09-20,45,20.6774,0.4595,-2.9607,70.7431
9027,3,1962-07-31,1962-09-25,57,75.9203,1.3319,-3.6308,218.3065
9027,4,1964-07-13,1964-09-28,78,64.1708,0.8227,-3.7953,196.7651
9027,5,1965-05-23,1965-07-19,58,5.3197,0.0917,-2.267,21.3745
9027,6,1965-08-01,1965-09-25,56,22.4325,0.4006,-2.4979,82.6669
9027,7,1966-08-06,1966-08-19,14,1.05,0.075,-1.403,8.0844
9027,8,1973-03-25,1973-04-08,15,0.3358,0.0224,-1.5813,1.8317
9027,9,1973-04-30,1973-05-07,8,0.5863,0.0733,-1.6383,3.8999
9027,10,1974-01-20,1974-02-17,29,1.7512,0.0604,-1.891,7.6283
9027,11,1975-01-13,1975-01-26,14,1.4175,0.1012,-1.7146,4.317
9027,12,1975-10-26,1975-11-09,15,0.4727,0.0315,-1.5215,1.9181
9027,13,1976-03-15,1976-03-28,14,2.3293,0.1664,-1.9355,11.4532
9027,14,1976-05-09,1976-05-23,15,0.9494,0.0633,-1.6678,4.4124
9027,15,1976-10-05,1976-11-01,28,0.695,0.0248,-1.4257,4.1541
9027,16,1977-04-17,1977-04-25,9,0.5447,0.0605,-1.737,3.2944
9027,17,1978-10-01,1978-10-09,9,4.8686,0.541,-2.8777,12.3457
9027,18,1978-11-19,1978-11-26,8,0.2263,0.0283,-1.5049,0.8035
9027,19,1980-02-09,1980-03-18,39,2.1288,0.0546,-2.1856,5.1756
9027,20,1980-04-05,1980-05-11,37,3.8159,0.1031,-2.1228,20.4584
9027,21,1980-08-25,1980-08-31,7,0.4984,0.0712,-1.5439,2.5121
9027,22,1980-10-05,1980-10-12,8,0.312,0.039,-1.5868,1.2182
9027,23,1981-03-01,1981-03-08,8,0.8379,0.1047,-1.8523,1.9533
9027,24,1981-04-12,1981-04-20,9,0.2378,0.0264,-1.4624,1.2182
9027,25,1981-08-09,1981-08-17,9,4.117,0.4574,-1.9808,13.8607
9027,26,1981-10-02,1981-11-01,31,0.9168,0.0296,-1.8191,3.8068
9027,27,1981-11-23,1981-12-20,28,10.2383,0.3657,-2.3438,32.3013
9027,28,1982-04-29,1982-05-30,32,7.273,0.2273,-2.2925,29.1185
9027,29,1982-06-16,1982-07-04,19,1.053,0.0554,-1.7302,5.5979
9027,30,1982-07-18,1982-07-27,10,0.3288,0.0329,-1.3779,7.0541
9027,31,1983-05-21,1983-05-29,9,0.7981,0.0887,-1.6882,2.8814
9027,32,1984-04-22,1984-05-07,16,1.3833,0.0865,-1.6644,9.0977
